x,y,z
269.87139282226565,211.79786682128906,32.16691207885742
149.56454711914063,212.79464111328127,32.820411682128906
215.51155822753907,213.59308532714846,32.81094741821289
297.02551513671875,214.10470336914062,32.68690872192383
308.2511828613281,214.36922302246094,32.81034851074219
258.0702478027344,215.91014160156251,32.81562423706055
150.07500000000002,217.58,33.0
327.39171997070315,217.72002990722658,32.86937713623047
104.62953247070313,218.60692810058595,32.576904296875
266.16320434570315,218.7523907470703,32.808868408203125
288.6548010253906,219.6326348876953,32.54991912841797
75.71998260498047,221.92680908203127,32.88480758666992
269.1116516113281,222.9275,32.453365325927734
142.6578369140625,223.29270080566408,32.33395004272461
42.33158142089844,223.49365600585938,32.4699592590332
74.92753967285157,223.9287243652344,32.93555450439453
14.72,224.365,32.5
262.9415478515625,224.6842120361328,32.58512878417969
117.185,226.09,32.5
152.10824829101563,225.8608563232422,32.53838348388672
184.03217529296876,226.19517333984376,32.55146408081055
286.58,227.24,33.0
311.0041357421875,228.12340270996094,32.9375
32.173734741210936,228.36160095214845,33.290672302246094
158.35500000000002,229.31,33.0
273.6621252441406,229.64274475097656,32.879730224609375
24.955000000000002,229.77,32.5
301.185,230.115,32.5
225.51500000000001,230.46,32.0
48.4463996887207,232.7766912841797,32.9429817199707
234.48205200195312,233.0148614501953,32.43996047973633
298.87494873046876,234.68311950683594,32.52813720703125
300.4331481933594,234.36091735839844,33.38128662109375
263.81,235.98000000000002,32.5
104.47216552734375,235.97095947265626,32.58253479003906
81.42,236.44,32.5
267.5893054199219,237.60488037109377,33.14266586303711
36.225,238.28,33.0
93.72500000000001,239.20000000000002,32.5
106.46155181884767,5.309166812896729,33.1380615234375
56.580000000000005,13.455,32.5
59.685,21.16,33.0
65.32000000000001,22.885,32.5
191.32218139648438,27.598499679565435,33.144962310791016
52.01183486938477,37.20485488891602,33.06782150268555
12.488912086486815,42.9850473022461,33.388671875
136.275,43.585,33.5
41.80410736083985,49.42233093261719,32.670108795166016
203.12686401367188,54.38349929809571,33.53641891479492
32.93623443603516,54.95189086914063,33.15529251098633
27.61527519226074,57.27903701782227,33.30933380126953
80.61500000000001,59.34,33.0
89.00564819335938,63.87941864013672,34.10068893432617
100.28493438720703,66.21221862792969,33.0377082824707
113.23393157958985,73.25033935546875,33.20402908325195
115.27371459960938,76.64031250000001,33.466312408447266
116.38000000000001,77.28,33.0
194.1992449951172,78.00035736083984,32.88560104370117
319.01,79.58,33.0
196.6698358154297,79.95144073486328,33.444244384765625
172.38500000000002,81.19,33.0
189.48406250000002,82.94156707763672,33.090782165527344
185.725,83.605,32.5
13.60141284942627,84.80185211181642,33.332374572753906
123.6384765625,86.56078918457031,33.10622024536133
